airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,lat,long
LCK,"Columbus, OH: Rickenbacker International",3282.0,590.0,182.18999999999997,56.850000000000016,129.92,2.99,218.10999999999999,155.0,8.0,1170.3684210526317,488.2894736842105,124.42105263157895,185.8421052631579,1.5,370.3157894736842,39.81416667,-82.93222222
LEX,"Lexington, KY: Blue Grass",36249.0,6180.0,2281.5099999999984,288.64999999999975,1400.7500000000007,5.64,2203.4099999999994,903.0,91.0,1242.7587209302326,529.4622093023256,82.61046511627907,184.2906976744186,1.0348837209302326,445.36046511627904,38.03972222,-84.60222222
LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",19096.0,2883.0,1060.6000000000008,156.64000000000004,737.7799999999996,1.76,926.1099999999998,533.0,64.0,637.2247557003258,249.37459283387622,58.02931596091205,100.90879478827361,0.21498371335504887,228.6970684039088,30.20472222,-91.9875
LGA,"New York, NY: LaGuardia",607776.0,139790.0,27337.529999999973,4910.029999999999,71452.59000000005,165.45999999999995,35924.38999999999,22922.0,2892.0,14226.15521978022,3244.5975274725274,721.3653846153846,6322.2101648351645,12.741758241758241,3925.2403846153848,40.77944444,-73.87583333
LGB,"Long Beach, CA: Long Beach Airport",70148.0,11709.0,3733.0199999999995,179.34000000000003,1920.0799999999988,30.189999999999998,5846.479999999998,955.0,171.0,2783.176,893.644,69.612,294.716,6.1,1519.104,33.8175,-118.15111110000001
LIH,"Lihue, HI: Lihue Airport",60126.0,5679.0,2779.4800000000014,157.38999999999996,1203.4799999999993,17.639999999999997,1521.0300000000002,631.0,134.0,903.8770226537217,450.84466019417476,27.300970873786408,125.1715210355987,1.896440129449838,298.66343042071196,21.97916667,-159.3458333
LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",53798.0,8892.0,3114.0699999999993,428.02999999999975,2190.119999999999,15.39,3144.51,1214.0,70.0,1027.6323529411766,363.1344537815126,80.00840336134453,172.86974789915968,1.5294117647058822,410.09033613445376,34.72916667,-92.23444444
LNK,"Lincoln, NE: Lincoln Airport",11371.0,1796.0,632.4599999999997,78.22,531.14,2.62,551.64,256.0,35.0,846.6267605633802,357.50704225352115,65.61267605633803,152.70422535211267,1.6267605633802817,269.17605633802816,40.85083333,-96.75888889
LRD,"Laredo, TX: Laredo International",10906.0,1605.0,542.0999999999999,53.82,474.83999999999986,1.0,533.2200000000001,279.0,30.0,709.6774193548387,316.3032258064516,37.05161290322581,118.48387096774194,0.12258064516129032,237.71612903225807,27.54472222,-99.46111111
LSE,"La Crosse, WI: La Crosse Regional",8729.0,1464.0,437.7799999999998,88.39999999999999,470.33,4.0,463.4300000000001,194.0,23.0,960.929292929293,359.1818181818182,86.96969696969697,195.1010101010101,2.7474747474747474,316.92929292929296,43.87722222,-91.25638889
LWB,"Lewisburg, WV: Greenbrier Valley",1870.0,376.0,126.11999999999998,39.13999999999999,78.64,0.0,132.1,69.0,8.0,869.4285714285714,301.1714285714286,90.34285714285714,121.65714285714286,0.0,356.25714285714287,37.85972222,-80.39861111
LWS,"Lewiston, ID: Lewiston Nez Perce County",4025.0,256.0,132.61999999999998,32.940000000000005,56.919999999999995,0.96,32.599999999999994,15.0,29.0,279.53225806451616,121.91935483870968,98.29032258064517,28.774193548387096,0.7419354838709677,29.806451612903224,46.37472222,-117.01444440000002
LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",2826.0,542.0,171.48000000000002,49.53,103.24000000000001,0.9,216.85999999999996,113.0,11.0,835.3589743589744,239.5897435897436,107.2051282051282,86.02564102564102,0.9230769230769231,401.61538461538464,37.32694444,-79.20111111
MAF,"Midland/Odessa, TX: Midland International Air and Space Port",37154.0,6378.0,2262.000000000001,234.60000000000008,1286.8699999999994,14.78,2579.590000000002,1102.0,76.0,1257.6763754045307,443.62783171521033,76.43042071197411,181.72815533980582,1.5533980582524272,554.336569579288,31.94083333,-102.20138890000001
MBS,"Saginaw/Bay City/Midland, MI: MBS International",11695.0,1864.0,699.8100000000001,127.34,411.0100000000001,1.59,624.2699999999999,268.0,34.0,1500.95,630.44,190.76,182.79,1.08,495.88,43.53166667,-84.08166667
MCI,"Kansas City, MO: Kansas City International",236809.0,37501.0,12891.510000000017,1160.4799999999998,8071.590000000004,63.96999999999999,15313.169999999993,5394.0,455.0,2750.925,970.8447368421052,149.54605263157896,409.6486842105263,4.376315789473685,1216.5092105263159,39.2975,-94.71388889
MCO,"Orlando, FL: Orlando International",650896.0,117232.0,35765.89999999998,3046.659999999999,37458.65999999999,277.80999999999995,40682.89,13839.0,1638.0,12733.884745762713,3978.171186440678,491.9237288135593,2935.1677966101697,26.62542372881356,5301.996610169492,28.43166667,-81.32472222
MDT,"Harrisburg, PA: Harrisburg International",22820.0,3536.0,1267.5600000000002,207.66000000000003,956.2599999999999,2.9800000000000004,1101.56,737.0,44.0,529.046511627907,207.30232558139534,53.7046511627907,94.4953488372093,0.20930232558139536,173.33488372093024,40.19305556,-76.76222222
MDW,"Chicago, IL: Chicago Midway International",413513.0,59282.0,16970.729999999992,1725.6300000000003,14024.080000000005,189.04999999999993,26372.479999999985,14258.0,1315.0,14356.995283018869,4101.797169811321,743.5047169811321,2575.3254716981132,38.37264150943396,6897.995283018868,41.785,-87.75194444
MEI,"Meridian, MS: Key Field",4839.0,1034.0,337.28999999999996,26.080000000000002,248.07999999999993,0.63,421.90000000000003,103.0,18.0,1577.7142857142858,734.2698412698413,47.53968253968254,201.66666666666666,0.19047619047619047,594.047619047619,32.33722222,-88.74916667
MEM,"Memphis, TN: Memphis International",95745.0,16427.0,5880.209999999998,687.4899999999996,4031.3999999999974,31.820000000000007,5795.970000000002,2397.0,152.0,1501.0481366459628,544.0807453416149,98.36490683229813,251.77639751552795,1.9440993788819876,604.8819875776397,35.04972222,-89.97861111
MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",18532.0,3294.0,1250.4699999999998,189.43,736.93,4.0,1113.07,657.0,26.0,703.5647840531561,263.3255813953488,60.93355481727575,96.1827242524917,0.4053156146179402,282.71760797342193,26.17694444,-98.23972222
MFR,"Medford, OR: Rogue Valley International - Medford",20449.0,3304.0,1113.8,127.55999999999999,752.8700000000001,1.04,1308.7800000000002,483.0,91.0,1620.2758620689656,621.1862068965518,140.46206896551723,213.29655172413794,0.12413793103448276,645.2068965517242,42.37361111,-122.87222220000001
MGM,"Montgomery, AL: Montgomery Regional",14639.0,2614.0,1054.38,154.35,508.7499999999999,3.85,892.5799999999996,282.0,24.0,1108.2628571428572,510.0628571428571,115.62285714285714,111.38857142857142,0.7942857142857143,370.39428571428573,32.3,-86.39111111
MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",5811.0,1125.0,317.61000000000007,55.34999999999999,357.52,0.0,394.58000000000004,199.0,23.0,826.8588235294118,293.6470588235294,55.78823529411765,171.64705882352942,0.0,305.77647058823527,39.14222222,-96.66888889
MHT,"Manchester, NH: Manchester-Boston Regional",36590.0,6116.0,2211.6,218.4600000000001,998.7399999999997,13.879999999999999,2673.299999999998,1100.0,44.0,1154.6593059936909,406.19558359621453,68.21766561514195,138.32807570977917,2.315457413249211,539.602523659306,42.93833333,-71.43888889
MIA,"Miami, FL: Miami International",381574.0,64628.0,20780.73000000002,2076.0700000000006,22336.08,199.70999999999998,19235.519999999997,7854.0,961.0,11379.518617021276,4256.840425531915,528.9973404255319,2384.816489361702,28.534574468085108,4180.329787234043,25.7925,-80.28611111
MKE,"Milwaukee, WI: General Mitchell International",148102.0,24613.0,8460.500000000004,775.6100000000002,5221.3499999999985,35.73,10119.84,3157.0,261.0,2487.4302325581393,904.6129568106312,122.87707641196013,342.8687707641196,2.7242524916943522,1114.3471760797343,42.95027778,-87.89722222
MKG,"Muskegon, MI: Muskegon County",3520.0,635.0,277.75,36.98,117.49999999999994,0.0,202.78000000000011,159.0,13.0,723.1612903225806,354.83870967741933,66.70967741935483,75.01612903225806,0.0,226.59677419354838,43.17055556,-86.2375
MLB,"Melbourne, FL: Melbourne International",10527.0,1434.0,554.5400000000001,86.79000000000002,364.24999999999994,2.01,426.48000000000013,220.0,13.0,557.9574468085107,212.39716312056737,56.773049645390074,99.41843971631205,0.44680851063829785,188.92198581560282,28.1025,-80.64305556
MLI,"Moline, IL: Quad City International",18943.0,3340.0,1220.27,154.56999999999994,851.4400000000006,3.0,1110.6399999999999,544.0,47.0,844.1444866920152,332.9619771863118,67.52091254752851,134.79467680608366,0.23574144486692014,308.6311787072243,41.44888889,-90.505
MLU,"Monroe, LA: Monroe Regional",13889.0,2175.0,819.1400000000001,100.18999999999998,487.50000000000006,1.08,767.0499999999998,320.0,49.0,1113.03355704698,493.0738255033557,103.38926174496645,138.81208053691276,0.40268456375838924,377.3557046979866,32.51111111,-92.03888889
MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",1209.0,241.0,99.6,12.769999999999998,38.67,0.0,89.97,244.0,9.0,672.4333333333333,320.6333333333333,70.56666666666666,55.93333333333333,0.0,225.3,37.63111111,-118.8513889
MOB,"Mobile, AL: Mobile Regional",24423.0,4134.0,1549.809999999999,247.86000000000004,986.3399999999996,3.31,1346.7200000000005,622.0,73.0,1152.102766798419,467.7114624505929,137.95256916996047,168.02766798418972,0.6798418972332015,377.7312252964427,30.68833333,-88.24083333
MOT,"Minot, ND: Minot International",10639.0,1364.0,484.1199999999997,70.46,385.44999999999993,1.0,422.97000000000014,228.0,50.0,921.9173553719008,392.94214876033055,178.8595041322314,125.24793388429752,0.371900826446281,224.49586776859505,48.25944444,-101.2808333
MQT,"Marquette, MI: Sawyer International",5599.0,951.0,312.8000000000001,111.41999999999996,237.14000000000007,0.23,289.4,141.0,67.0,913.46,254.52,297.2,99.55,0.22,261.97,46.35361111,-87.39527778
MRY,"Monterey, CA: Monterey Regional",16414.0,2849.0,849.0099999999995,55.83,555.0300000000001,2.8899999999999997,1386.2699999999998,449.0,152.0,1351.6013071895425,484.9738562091503,49.071895424836605,158.5751633986928,0.869281045751634,658.1111111111111,36.58805556,-121.84805559999998
MSN,"Madison, WI: Dane County Regional-Truax Field",53199.0,8871.0,2903.5399999999995,429.5700000000001,2356.49,4.52,3177.119999999999,1340.0,97.0,1219.5344827586207,433.94181034482756,83.46336206896552,209.23275862068965,0.40301724137931033,492.4935344827586,43.14194444,-89.33694444
MSO,"Missoula, MT: Missoula International",15769.0,2201.0,823.6300000000003,110.52000000000002,629.88,1.42,635.5700000000002,180.0,68.0,479.507299270073,189.25912408759123,65.05839416058394,74.9963503649635,0.14963503649635038,150.04379562043795,46.91555556,-114.0875
MSP,"Minneapolis, MN: Minneapolis-St Paul International",699790.0,93961.0,27326.679999999993,4497.99,28379.329999999987,158.82000000000005,33598.25000000001,9637.0,1220.0,9548.712517193948,3590.9078404401653,851.2861072902339,1726.2242090784043,12.155433287482806,3368.1389270976615,44.88611111,-93.21777778
MSY,"New Orleans, LA: Louis Armstrong New Orleans International",241580.0,41457.0,13831.069999999998,1367.309999999999,11000.589999999991,89.5,15168.589999999998,5437.0,504.0,2994.195183776933,990.2053231939163,166.85044359949302,594.2458808618504,5.76299112801014,1237.1305449936629,29.99111111,-90.25138889
MTJ,"Montrose/Delta, CO: Montrose Regional",7912.0,1248.0,490.59,60.470000000000006,360.9200000000001,0.04,335.97,271.0,26.0,320.0991379310345,129.32758620689654,23.564655172413794,56.41379310344828,0.008620689655172414,110.78448275862068,38.50055556,-107.8947222
MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",1840.0,291.0,126.12000000000002,14.15,59.790000000000006,1.74,89.23999999999998,19.0,2.0,371.25,145.85416666666666,15.4375,61.166666666666664,1.375,147.41666666666666,41.39277778,-70.61666667
MYR,"Myrtle Beach, SC: Myrtle Beach International",44677.0,6637.0,1868.6600000000003,253.12999999999988,2554.219999999998,32.48,1928.4800000000002,1320.0,51.0,1042.189448441247,290.2014388489209,49.50599520383693,328.26378896882494,2.8369304556354917,371.38129496402877,33.67916667,-78.92972222
OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",11017.0,1958.0,812.29,104.55000000000001,397.50999999999976,5.669999999999999,637.9300000000003,301.0,31.0,1067.9083333333333,441.3,127.05,119.20833333333333,2.8666666666666667,377.48333333333335,34.83027778,-77.61166667
OAK,"Oakland, CA: Metropolitan Oakland International",240136.0,39132.0,11886.110000000002,366.84,7281.069999999995,109.10999999999997,19489.030000000013,5477.0,184.0,3712.908560311284,1191.8365758754865,55.252918287937746,520.8268482490272,10.151750972762645,1934.8404669260701,37.72138889,-122.22083329999998
OGD,"Ogden, UT: Ogden-Hinckley",346.0,62.0,22.329999999999995,3.81,18.150000000000002,0.0,17.700000000000003,15.0,0.0,81.47368421052632,36.1578947368421,4.026315789473684,16.289473684210527,0.0,25.0,41.19638889,-112.01083329999999
OGG,"Kahului, HI: Kahului Airport",116423.0,12950.0,6285.729999999998,323.08999999999986,3081.6000000000017,42.43000000000001,3217.1500000000005,1025.0,203.0,1915.3824362606233,1003.2804532577903,56.76487252124646,274.63172804532576,5.076487252124646,575.628895184136,20.90055556,-156.4336111
OGS,"Ogdensburg, NY: Ogdensburg International",1425.0,211.0,119.1,12.07,29.7,0.9,49.25,93.0,27.0,540.8461538461538,356.59615384615387,25.71153846153846,45.67307692307692,0.36538461538461536,112.5,44.68166667,-75.46583333
OKC,"Oklahoma City, OK: Will Rogers World",96168.0,17351.0,6333.919999999994,684.5199999999998,3603.6099999999974,25.07,6704.000000000003,2037.0,249.0,1727.2333901192503,620.9097103918228,124.51788756388416,246.76490630323678,2.299829642248722,732.7410562180579,35.39222222,-97.60166667
OMA,"Omaha, NE: Eppley Airfield",108276.0,17844.0,6234.719999999995,649.58,4023.4200000000014,24.969999999999995,6911.289999999999,2378.0,182.0,1481.5224312590449,540.1316931982634,94.84081041968162,212.29811866859623,1.7771345875542692,632.4746743849494,41.30194444,-95.89333333
OME,"Nome, AK: Nome Airport",3355.0,324.0,84.53000000000003,40.230000000000004,95.03,3.76,100.42,119.0,35.0,217.43548387096774,59.66129032258065,33.87096774193548,42.806451612903224,1.3064516129032258,79.79032258064517,64.51138889,-165.44166669999998
ONT,"Ontario, CA: Ontario International",102763.0,17362.0,6039.919999999998,266.46999999999986,2500.960000000002,35.33999999999999,8519.549999999992,1889.0,121.0,2001.4358407079646,692.179203539823,55.18805309734513,195.6150442477876,3.5508849557522124,1054.9026548672566,34.05611111,-117.6011111
ORD,"Chicago, IL: Chicago O'Hare International",1395278.0,253062.0,52817.28999999992,8297.64,105176.15000000023,287.74000000000007,86483.30999999994,39464.0,3410.0,28261.25352112676,7424.292957746479,1536.8718309859155,9414.787323943661,21.353521126760562,9863.947887323944,41.97805556,-87.90611111
ORF,"Norfolk, VA: Norfolk International",85942.0,15141.0,5422.360000000001,685.38,3514.0200000000004,16.53,5502.580000000004,2698.0,153.0,1625.7281713344316,587.0527182866557,109.8995057660626,263.5617792421746,1.729818780889621,663.4843492586491,36.89583333,-76.20138889
ORH,"Worcester, MA: Worcester Regional",4242.0,922.0,450.6600000000001,39.8,182.08,2.83,246.62999999999997,163.0,53.0,963.9710144927536,494.0289855072464,58.391304347826086,125.34782608695652,2.8550724637681157,283.3478260869565,42.26916667,-71.87444444
OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",1705.0,467.0,119.66000000000004,12.71,74.23999999999998,0.29,260.08,80.0,40.0,532.5645161290323,162.88709677419354,10.14516129032258,56.37096774193548,0.0967741935483871,303.06451612903226,43.41888889,-124.24
OTZ,"Kotzebue, AK: Ralph Wien Memorial",3356.0,280.0,111.49999999999999,25.349999999999998,93.59999999999998,2.08,47.51,105.0,32.0,219.5483870967742,106.90322580645162,28.612903225806452,45.33870967741935,0.6290322580645161,38.064516129032256,66.88805556,-162.6058333
OWB,"Owensboro, KY: Owensboro Daviess County Regional",327.0,65.0,19.160000000000004,3.0900000000000003,15.92,0.0,26.82,20.0,0.0,79.70270270270271,30.243243243243242,3.810810810810811,14.486486486486486,0.0,31.16216216216216,37.74083333,-87.16583333
PAE,"Everett, WA: Snohomish County",2511.0,424.0,120.89999999999999,12.4,153.14999999999998,0.0,137.54999999999998,68.0,14.0,978.7916666666666,338.9166666666667,53.916666666666664,217.91666666666666,0.0,368.0416666666667,47.90833333,-122.2813889
PAH,"Paducah, KY: Barkley Regional",4171.0,783.0,281.59,22.26,162.81000000000003,0.0,316.3700000000001,166.0,37.0,967.8870967741935,483.5967741935484,37.854838709677416,104.98387096774194,0.0,341.4516129032258,37.06111111,-88.7725
PBG,"Plattsburgh, NY: Plattsburgh International",4348.0,696.0,269.04999999999995,41.919999999999995,219.70999999999992,2.49,162.95000000000002,163.0,16.0,566.584,313.848,40.36,83.944,0.704,127.728,44.65083333,-73.46805556
PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",119885.0,23868.0,8328.780000000004,621.5500000000008,7599.699999999993,51.339999999999996,7266.770000000004,2892.0,169.0,2881.3704414587332,1010.9692898272552,123.94625719769674,647.7082533589252,4.598848368522073,1094.147792706334,26.68222222,-80.09416667
PDX,"Portland, OR: Portland International",290020.0,44117.0,13771.749999999998,1045.7300000000005,11704.249999999998,149.01000000000008,17446.46000000001,3694.0,340.0,3598.973765432099,1197.1728395061727,148.60185185185185,617.4552469135803,9.641975308641975,1626.101851851852,45.58916667,-122.595
PGD,"Punta Gorda, FL: Punta Gorda Airport",17588.0,3767.0,826.9299999999998,243.37,1169.9599999999998,13.470000000000002,1513.33,673.0,60.0,6500.9111111111115,1951.9777777777779,460.55555555555554,1183.911111111111,10.177777777777777,2894.288888888889,26.91916667,-81.99138889
PGV,"Greenville, NC: Pitt Greenville",976.0,264.0,99.35999999999999,19.32,42.300000000000004,0.06,102.98,67.0,6.0,1618.3333333333333,513.5833333333334,154.91666666666666,132.91666666666666,0.8333333333333334,816.0833333333334,35.63333333,-77.38527778
PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",8668.0,1433.0,618.02,66.33,257.57,0.54,490.58999999999986,221.0,24.0,650.1643835616438,268.3835616438356,62.582191780821915,74.89041095890411,0.5068493150684932,243.8013698630137,37.13166667,-76.49333333
PHL,"Philadelphia, PA: Philadelphia International",462531.0,80533.0,21728.94000000002,2617.4399999999987,30691.080000000016,149.5400000000001,25345.98,12549.0,757.0,7256.846567967698,2143.892328398385,296.6621803499327,2125.442799461642,10.347240915208614,2680.50201884253,39.86805556,-75.24861111
PHX,"Phoenix, AZ: Phoenix Sky Harbor International",805107.0,125554.0,37044.69999999998,2811.5199999999995,36889.240000000005,339.00999999999993,48469.609999999986,14138.0,1296.0,11034.514415781487,3906.197268588771,387.52352048558424,1999.4597875569043,29.86039453717754,4711.47344461305,33.43611111,-112.0094444
PIA,"Peoria, IL: General Downing - Peoria International",19454.0,3505.0,1114.9600000000003,212.6499999999999,887.9799999999994,3.73,1285.46,556.0,47.0,944.8409090909091,341.65909090909093,103.26136363636364,131.6439393939394,0.5265151515151515,367.75,40.66138889,-89.68722222
PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",3464.0,752.0,169.84,11.06,93.67000000000002,0.0,477.43,99.0,19.0,1171.1587301587301,505.968253968254,16.46031746031746,62.682539682539684,0.0,586.047619047619,31.4675,-89.33666667
PIE,"St. Petersburg, FL: St Pete Clearwater International",23466.0,4303.0,985.79,338.8399999999999,1091.48,12.860000000000001,1874.09,1031.0,75.0,9145.105263157895,2901.5,651.5263157894736,1426.6842105263158,8.710526315789474,4156.684210526316,27.90722222,-82.68555556
PIH,"Pocatello, ID: Pocatello Regional",5287.0,463.0,179.51,36.620000000000005,156.04999999999995,0.0,90.81,26.0,9.0,469.53225806451616,210.41935483870967,98.75806451612904,78.79032258064517,0.0,81.56451612903226,42.91333333,-112.59444440000001
PIR,"Pierre, SD: Pierre Regional",1360.0,196.0,79.81,15.21,38.12,0.0,62.86000000000001,48.0,6.0,886.1739130434783,511.4347826086956,104.52173913043478,72.21739130434783,0.0,198.0,44.38361111,-100.2841667
PIT,"Pittsburgh, PA: Pittsburgh International",185496.0,30277.0,10625.250000000002,1093.420000000001,6372.66,73.30999999999999,12112.329999999993,4286.0,153.0,2387.514175257732,836.3569587628866,129.5077319587629,350.7113402061856,5.400773195876289,1065.5373711340205,40.49666667,-80.23583333
PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",5188.0,646.0,261.84000000000003,95.59999999999997,126.92000000000003,7.829999999999999,153.81,124.0,105.0,1057.258064516129,526.0967741935484,287.30645161290323,76.88709677419355,6.016129032258065,160.9516129032258,45.57083333,-84.79277778
PNS,"Pensacola, FL: Pensacola International",46038.0,7380.0,2666.9999999999986,444.4199999999998,1795.75,17.540000000000003,2455.360000000001,1034.0,141.0,971.4966887417219,335.4128035320088,109.42163355408388,159.83885209713026,1.5518763796909492,365.27152317880797,30.47333333,-87.1875
PPG,"Pago Pago, TT: Pago Pago International",508.0,94.0,86.36,2.77,0.04,3.9599999999999995,0.87,3.0,2.0,201.75,142.75,53.55769230769231,0.019230769230769232,4.923076923076923,0.5,,
PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",1780.0,246.0,104.05000000000001,3.24,37.309999999999995,0.0,101.42000000000002,25.0,7.0,649.3225806451613,300.19354838709677,11.580645161290322,62.25806451612903,0.0,275.2903225806452,34.65,-112.42416670000001
PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",17368.0,2605.0,913.1300000000001,157.96999999999997,552.95,4.16,976.82,331.0,60.0,1288.8059701492537,508.64179104477614,131.2089552238806,155.11194029850745,1.1044776119402986,492.73880597014926,46.26388889,-119.1147222
PSE,"Ponce, PR: Mercedita",3410.0,1000.0,481.93999999999994,15.009999999999998,136.44000000000005,1.9,364.68000000000006,122.0,14.0,1224.867924528302,546.7169811320755,20.547169811320753,115.50943396226415,1.6603773584905661,540.433962264151,,
PSG,"Petersburg, AK: Petersburg James A Johnson",3747.0,572.0,122.95999999999998,30.499999999999996,141.52,2.63,274.35999999999996,50.0,36.0,494.1290322580645,106.75806451612904,23.56451612903226,77.09677419354838,1.0483870967741935,285.66129032258067,56.80416667,-132.9425
PSM,"Portsmouth, NH: Portsmouth International at Pease",1083.0,149.0,56.82,9.8,41.940000000000005,0.93,39.489999999999995,31.0,16.0,253.06521739130434,148.34782608695653,19.347826086956523,37.5,0.5652173913043478,47.30434782608695,43.07777778,-70.82333333
PSP,"Palm Springs, CA: Palm Springs International",53962.0,8762.0,2843.170000000001,237.5900000000001,2365.8399999999997,12.41,3303.110000000001,1154.0,197.0,1183.1526195899771,413.84738041002277,50.90432801822323,197.14350797266516,1.355353075170843,519.9020501138953,33.82666667,-116.505
PUB,"Pueblo, CO: Pueblo Memorial",2732.0,384.0,150.96,18.99,92.32,0.0,121.70999999999998,65.0,12.0,971.5897435897435,533.4102564102565,90.92307692307692,101.84615384615384,0.0,245.4102564102564,38.29277778,-104.4961111
PUW,"Pullman, WA: Pullman Moscow Regional",118.0,9.0,2.59,1.49,2.1799999999999997,0.0,2.74,8.0,0.0,230.5,89.0,50.5,32.5,0.0,58.5,46.74472222,-117.105
PVD,"Providence, RI: Theodore Francis Green State",73617.0,12884.0,4658.4699999999975,467.6600000000001,2546.9999999999977,29.790000000000003,5181.08,2137.0,134.0,1353.017152658662,486.20926243567754,72.58490566037736,193.92109777015438,3.4511149228130362,596.8507718696397,41.72833333,-71.42611111
PVU,"Provo, UT: Provo Municipal",2066.0,301.0,112.10000000000001,15.219999999999999,69.49000000000001,3.98,100.23000000000006,126.0,4.0,561.4473684210526,201.94736842105263,40.55263157894737,155.8421052631579,2.1315789473684212,160.97368421052633,40.21805556,-111.7222222
PWM,"Portland, ME: Portland International Jetport",43102.0,7883.0,2750.2299999999987,253.85999999999996,1861.339999999999,17.419999999999998,3000.190000000001,1400.0,70.0,985.2133580705009,350.83673469387753,58.89981447124304,168.01113172541744,0.9944341372912802,406.47124304267163,43.64444444,-70.30361111
RAP,"Rapid City, SD: Rapid City Regional",20135.0,3102.0,1115.4000000000003,187.06000000000003,838.72,3.55,957.2400000000002,454.0,105.0,782.5627376425856,299.74524714828897,100.68821292775665,115.80988593155894,0.6539923954372624,265.6653992395437,44.04527778,-103.0569444
RDD,"Redding, CA: Redding Municipal",5361.0,1012.0,323.65999999999997,14.750000000000002,163.99999999999991,0.0,509.57000000000005,198.0,11.0,1179.516129032258,491.4032258064516,34.483870967741936,110.6774193548387,0.0,542.9516129032259,40.50833333,-122.29222220000001
RDM,"Bend/Redmond, OR: Roberts Field",19495.0,3003.0,1020.3099999999998,115.77000000000002,646.9300000000003,6.37,1213.6000000000008,481.0,78.0,2256.8817204301076,925.3978494623656,193.43010752688173,246.8709677419355,3.3225806451612905,887.8602150537635,44.25444444,-121.1513889
RDU,"Raleigh/Durham, NC: Raleigh-Durham International",234122.0,41204.0,14538.709999999992,1382.6699999999998,9841.360000000008,68.27000000000002,15373.150000000001,5724.0,322.0,3248.553865652725,1126.6438529784537,168.18884664131812,537.7325728770596,5.140684410646388,1410.8479087452472,35.87527778,-78.78194444
RFD,"Rockford, IL: Chicago/Rockford International",2304.0,297.0,104.87999999999997,27.729999999999997,82.18,2.0,80.25000000000001,87.0,13.0,444.3157894736842,191.02631578947367,45.39473684210526,98.0,1.263157894736842,108.63157894736842,42.19722222,-89.0925
RHI,"Rhinelander, WI: Rhinelander/Oneida County",4149.0,448.0,170.34,55.52999999999999,98.96,0.0,123.20000000000002,88.0,42.0,774.0967741935484,311.7741935483871,234.25806451612902,83.7741935483871,0.0,144.29032258064515,45.63138889,-89.4575
RIC,"Richmond, VA: Richmond International",94068.0,17966.0,6495.699999999999,675.6400000000008,4186.54,30.809999999999995,6577.429999999998,2566.0,157.0,1816.5029850746268,717.6,95.8089552238806,273.43134328358207,2.055223880597015,727.6074626865671,37.50527778,-77.31972222
RIW,"Riverton/Lander, WY: Riverton Regional",550.0,84.0,32.730000000000004,8.8,35.17,0.92,6.38,32.0,6.0,597.9285714285714,300.7857142857143,127.07142857142857,138.35714285714286,4.0,27.714285714285715,43.06444444,-108.45694440000001
RKS,"Rock Springs, WY: Southwest Wyoming Regional",3348.0,463.0,158.6,23.619999999999997,90.52999999999997,2.0,188.22000000000003,81.0,12.0,544.7096774193549,214.17741935483872,48.87096774193548,62.96774193548387,1.8387096774193548,216.8548387096774,41.59638889,-109.06583329999998
RNO,"Reno, NV: Reno/Tahoe International",83311.0,13931.0,4910.320000000006,265.0299999999999,2355.2699999999995,27.1,6373.280000000003,1542.0,172.0,1493.4979674796748,540.4979674796748,50.63414634146341,169.95934959349594,2.3069105691056913,730.099593495935,39.49777778,-119.7675
ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",11015.0,1732.0,708.6800000000001,119.41999999999994,365.38000000000005,2.37,536.2000000000002,268.0,64.0,445.16923076923075,198.66538461538462,52.4,56.55769230769231,0.27692307692307694,137.26923076923077,37.32472222,-79.97638889
ROC,"Rochester, NY: Greater Rochester International",52038.0,9127.0,3378.7300000000027,336.0399999999998,1945.6899999999996,19.539999999999992,3447.1300000000006,1767.0,66.0,1009.8191126279863,383.3924914675768,59.69795221843003,155.6928327645051,2.7064846416382253,408.32935153583617,43.12138889,-77.67083333
ROW,"Roswell, NM: Roswell International Air Center",4563.0,550.0,198.78999999999994,24.990000000000002,119.59000000000002,0.09,206.58000000000004,126.0,13.0,412.7227722772277,203.53465346534654,30.584158415841586,44.46534653465346,0.21782178217821782,133.92079207920793,33.30166667,-104.5305556
